source_record_id,name,gpu_chip,release_date,bus_interface,memory_gb,memory_type,gpu_clock_mhz,memory_clock_mhz,shader_count,tmu_count,rop_count,has_structured_specs,memory_raw,gpu_clock_raw,memory_clock_raw,shader_counts_raw,release_raw,source_dataset
8cb43c468cf05574a632,GeForce 800M,GF117,2014-03-17,PCIe 2.0 x16,1.0,DDR3,738.0,900.0,48,8,8,True,"1024 MB, DDR3, 64 bit",738 MHz,900 MHz,48 / 8 / 8,"Mar 17th, 2014",baraazaid/cpu-and-gpu-stats
c88132125bffaf3252f6,GeForce 805A,GK208,2014-07-22,PCIe 3.0 x8,1.0,DDR3,719.0,1001.0,192,16,8,True,"1024 MB, DDR3, 64 bit",719 MHz,1001 MHz,192 / 16 / 8,"Jul 22nd, 2014",baraazaid/cpu-and-gpu-stats
5db86607ab716c9fe3dd,GeForce 8100 + nForce 720a,C78,2007-04-17,PCI,,,500.0,,16,8,4,True,System Shared,500 MHz,System Shared,16 / 8 / 4,"Apr 17th, 2007",baraazaid/cpu-and-gpu-stats
433dbebc5429101c5b3f,GeForce 810A,GK208,2014-07-22,PCIe 3.0 x8,1.0,DDR3,719.0,900.0,192,16,8,True,"1024 MB, DDR3, 64 bit",719 MHz,900 MHz,192 / 16 / 8,"Jul 22nd, 2014",baraazaid/cpu-and-gpu-stats
fd52ea9def23d7615fae,GeForce 810M,GF117,2014-03-24,PCIe 2.0 x16,1.0,DDR3,738.0,900.0,48,8,8,True,"1024 MB, DDR3, 64 bit",738 MHz,900 MHz,48 / 8 / 8,"Mar 24th, 2014",baraazaid/cpu-and-gpu-stats
e4633d4aa3fe11897d0c,GeForce 810M,GK107,2015-03-21,PCIe 3.0 x16,2.0,DDR3,835.0,900.0,384,32,16,True,"2 GB, DDR3, 64 bit",835 MHz,900 MHz,384 / 32 / 16,"Mar 21st, 2015",baraazaid/cpu-and-gpu-stats
cd874bb27c1187552f08,GeForce 8200,C78,2007-04-17,PCI,,,500.0,,16,8,4,True,System Shared,500 MHz,System Shared,16 / 8 / 4,"Apr 17th, 2007",baraazaid/cpu-and-gpu-stats
59870b3eb0adbd47a0a2,GeForce 8200M G mGPU AMD,C77,2008-06-03,PCIe 2.0 x16,,,400.0,,16,4,4,True,System Shared,400 MHz,System Shared,16 / 4 / 4,"Jun 3rd, 2008",baraazaid/cpu-and-gpu-stats
d6753b2e0f7d666b640f,GeForce 8200M G mGPU Intel,C79,2008-06-03,PCIe 2.0 x16,,,400.0,,16,8,4,True,System Shared,400 MHz,System Shared,16 / 8 / 4,"Jun 3rd, 2008",baraazaid/cpu-and-gpu-stats
01b2f081a32666d2c498,GeForce 820A,GF117,2014-03-17,PCIe 2.0 x16,1.0,DDR3,625.0,1001.0,96,16,8,True,"1024 MB, DDR3, 64 bit",625 MHz,1001 MHz,96 / 16 / 8,"Mar 17th, 2014",baraazaid/cpu-and-gpu-stats
c83276869e2681f0d1da,GeForce 820M,GF117,2013-11-27,PCIe 2.0 x16,1.0,DDR3,625.0,900.0,96,16,8,True,"1024 MB, DDR3, 64 bit",625 MHz,900 MHz,96 / 16 / 8,"Nov 27th, 2013",baraazaid/cpu-and-gpu-stats
f70ba94476741b74d7c9,GeForce 820M,GK107,2015-03-21,PCIe 3.0 x16,2.0,DDR3,810.0,901.0,384,32,16,True,"2 GB, DDR3, 128 bit",810 MHz,901 MHz,384 / 32 / 16,"Mar 21st, 2015",baraazaid/cpu-and-gpu-stats
a73e79b842425c6958be,GeForce 825M,GK208,2014-01-27,PCIe 3.0 x8,1.0,DDR3,850.0,900.0,384,32,8,True,"1024 MB, DDR3, 64 bit",850 MHz,900 MHz,384 / 32 / 8,"Jan 27th, 2014",baraazaid/cpu-and-gpu-stats
8dabeb9f9b5ccf8ea326,GeForce 8300,C78,2007-04-17,PCI,,,500.0,,16,8,4,True,System Shared,500 MHz,System Shared,16 / 8 / 4,"Apr 17th, 2007",baraazaid/cpu-and-gpu-stats
2d1db659f89b0a18dd65,GeForce 8300 GS,G86,2007-04-17,PCIe 2.0 x16,0.125,DDR2,459.0,400.0,8,8,4,True,"128 MB, DDR2, 64 bit",459 MHz,400 MHz,8 / 8 / 4,"Apr 17th, 2007",baraazaid/cpu-and-gpu-stats
2e593280e98bf5fae085,GeForce 830A,GM108,2014-07-22,PCIe 3.0 x8,2.0,DDR3,1082.0,1001.0,256,16,8,True,"2 GB, DDR3, 64 bit",1082 MHz,1001 MHz,256 / 16 / 8,"Jul 22nd, 2014",baraazaid/cpu-and-gpu-stats
cfbc184a0cae791c1efa,GeForce 830M,GM108,2014-03-12,PCIe 3.0 x8,2.0,DDR3,1082.0,900.0,256,16,8,True,"2 GB, DDR3, 64 bit",1082 MHz,900 MHz,256 / 16 / 8,"Mar 12th, 2014",baraazaid/cpu-and-gpu-stats
f53341f3c18f2ed3acfb,GeForce 8400,G98,2007-12-04,PCIe 2.0 x16,0.25,DDR2,540.0,500.0,8,4,4,True,"256 MB, DDR2, 64 bit",540 MHz,500 MHz,8 / 4 / 4,"Dec 4th, 2007",baraazaid/cpu-and-gpu-stats
9f22f104bf5deb12dfee,GeForce 8400 GS,G86,2007-04-17,PCIe 1.0 x16,0.25,DDR2,459.0,400.0,16,8,4,True,"256 MB, DDR2, 64 bit",459 MHz,400 MHz,16 / 8 / 4,"Apr 17th, 2007",baraazaid/cpu-and-gpu-stats
be9f4036d77d26d686c6,GeForce 8400 GS PCI,G98,2007-12-04,PCI,0.5,DDR2,567.0,333.0,8,4,4,True,"512 MB, DDR2, 64 bit",567 MHz,333 MHz,8 / 4 / 4,"Dec 4th, 2007",baraazaid/cpu-and-gpu-stats
58298e115ef937a09bd9,GeForce 8400 GS PCI Rev. 2,GT218,2007-04-17,PCI,0.5,DDR3,520.0,500.0,16,8,4,True,"512 MB, DDR3, 64 bit",520 MHz,500 MHz,16 / 8 / 4,"Apr 17th, 2007",baraazaid/cpu-and-gpu-stats
eacde5b34f3e2f4c6f0c,GeForce 8400 GS Rev. 2,G98,2007-12-04,PCIe 2.0 x16,0.5,DDR2,567.0,400.0,8,4,4,True,"512 MB, DDR2, 64 bit",567 MHz,400 MHz,8 / 4 / 4,"Dec 4th, 2007",baraazaid/cpu-and-gpu-stats
580bea5d3359432ae104,GeForce 8400 SE,G86,2008-08-01,PCIe 2.0 x16,0.125,DDR2,459.0,400.0,16,8,4,True,"128 MB, DDR2, 64 bit",459 MHz,400 MHz,16 / 8 / 4,"Aug 1st, 2008",baraazaid/cpu-and-gpu-stats
8ab858fc8cce08729d9e,GeForce 8400M G,G86,2007-05-09,PCIe 1.0 x16,0.25,GDDR3,400.0,400.0,8,8,4,True,"256 MB, GDDR3, 64 bit",400 MHz,400 MHz,8 / 8 / 4,"May 9th, 2007",baraazaid/cpu-and-gpu-stats
fb9f2610ea418b4d0f5e,GeForce 8400M GS,G86,2007-05-09,MXM-I,0.25,DDR2,400.0,400.0,16,8,4,True,"256 MB, DDR2, 64 bit",400 MHz,400 MHz,16 / 8 / 4,"May 9th, 2007",baraazaid/cpu-and-gpu-stats
5ca694023705fee426d3,GeForce 8400M GT,G86,2007-05-09,PCIe 1.0 x16,0.5,GDDR3,450.0,600.0,16,8,4,True,"512 MB, GDDR3, 128 bit",450 MHz,600 MHz,16 / 8 / 4,"May 9th, 2007",baraazaid/cpu-and-gpu-stats
f261e6d71f230f532576,GeForce 840A,GM108,2014-03-17,PCIe 3.0 x8,2.0,DDR3,1029.0,1001.0,384,16,8,True,"2 GB, DDR3, 64 bit",1029 MHz,1001 MHz,384 / 16 / 8,"Mar 17th, 2014",baraazaid/cpu-and-gpu-stats
64d6dcab0fe2ad033fe1,GeForce 840M,GM108,2014-03-12,PCIe 3.0 x8,2.0,DDR3,1029.0,1001.0,384,16,8,True,"2 GB, DDR3, 64 bit",1029 MHz,1001 MHz,384 / 16 / 8,"Mar 12th, 2014",baraazaid/cpu-and-gpu-stats
5ea4550468f0a0fb659b,GeForce 845M,GM108,2015-08-26,PCIe 3.0 x8,2.0,GDDR5,1071.0,1253.0,384,32,16,True,"2 GB, GDDR5, 64 bit",1071 MHz,1253 MHz,384 / 32 / 16,"Aug 26th, 2015",baraazaid/cpu-and-gpu-stats
60ca97938bca1a587c97,GeForce 8500 GT,G86,2007-04-17,PCIe 1.0 x16,0.25,GDDR3,459.0,400.0,16,8,4,True,"256 MB, GDDR3, 128 bit",459 MHz,400 MHz,16 / 8 / 4,"Apr 17th, 2007",baraazaid/cpu-and-gpu-stats
b50f2a82fc58cf3d42e1,GeForce 8600 GS,G84,2007-04-17,PCIe 1.0 x16,0.5,DDR2,540.0,400.0,16,8,8,True,"512 MB, DDR2, 128 bit",540 MHz,400 MHz,16 / 8 / 8,"Apr 17th, 2007",baraazaid/cpu-and-gpu-stats
89edb9c418a2c000273c,GeForce 8600 GT,G84,2007-04-17,PCIe 1.0 x16,0.5,GDDR3,540.0,700.0,32,16,8,True,"512 MB, GDDR3, 128 bit",540 MHz,700 MHz,32 / 16 / 8,"Apr 17th, 2007",baraazaid/cpu-and-gpu-stats
102c362c48d6e6cdcdd2,GeForce 8600 GT Mac Edition,G84,2007-04-17,PCIe 1.0 x16,0.125,GDDR3,600.0,750.0,32,16,8,True,"128 MB, GDDR3, 128 bit",600 MHz,750 MHz,32 / 16 / 8,"Apr 17th, 2007",baraazaid/cpu-and-gpu-stats
49d629c5406d106ea66c,GeForce 8600 GTS,G84,2007-04-17,PCIe 1.0 x16,0.25,GDDR3,675.0,1000.0,32,16,8,True,"256 MB, GDDR3, 128 bit",675 MHz,1000 MHz,32 / 16 / 8,"Apr 17th, 2007",baraazaid/cpu-and-gpu-stats
a5b3d9501af3a5f3568f,GeForce 8600 GTS Mac Edition,G84,2007-09-21,PCIe 1.0 x16,0.5,GDDR3,675.0,1008.0,32,16,8,True,"512 MB, GDDR3, 128 bit",675 MHz,1008 MHz,32 / 16 / 8,"Sep 21st, 2007",baraazaid/cpu-and-gpu-stats
bf90a6fa2a9b0f614d77,GeForce 8600M GS,G86,2007-05-01,MXM-II,0.5,DDR2,450.0,400.0,16,8,4,True,"512 MB, DDR2, 128 bit",450 MHz,400 MHz,16 / 8 / 4,"May 1st, 2007",baraazaid/cpu-and-gpu-stats
15845e656ac7f2fd8dd2,GeForce 8600M GT,G84,2007-05-01,MXM-II,0.5,GDDR3,475.0,700.0,32,16,8,True,"512 MB, GDDR3, 128 bit",475 MHz,700 MHz,32 / 16 / 8,"May 1st, 2007",baraazaid/cpu-and-gpu-stats
1082a7d15cdbba23e3b2,GeForce 8600M GT,G84,2007-12-31,MXM-II,0.5,DDR2,475.0,400.0,32,16,8,True,"512 MB, DDR2, 128 bit",475 MHz,400 MHz,32 / 16 / 8,"Dec 31st, 2007",baraazaid/cpu-and-gpu-stats
55ecd145cf83b594e928,GeForce 8600M GT Mac Edition,G84,2007-10-05,MXM-II,0.5,GDDR3,470.0,635.0,32,16,8,True,"512 MB, GDDR3, 128 bit",470 MHz,635 MHz,32 / 16 / 8,"Oct 5th, 2007",baraazaid/cpu-and-gpu-stats
f9e9c475498e2b2a077a,GeForce 8700M GT,G84,2007-06-01,MXM-HE,0.5,GDDR3,625.0,800.0,32,16,8,True,"512 MB, GDDR3, 128 bit",625 MHz,800 MHz,32 / 16 / 8,"Jun 1st, 2007",baraazaid/cpu-and-gpu-stats
1cf9c7aa83337cf852b8,GeForce 8800 GS,G92,2008-01-31,PCIe 1.0 x16,0.375,GDDR3,550.0,800.0,96,48,12,True,"384 MB, GDDR3, 192 bit",550 MHz,800 MHz,96 / 48 / 12,"Jan 31st, 2008",baraazaid/cpu-and-gpu-stats
8d1e3845cf3796732bd6,GeForce 8800 GS Mac Edition,G92,2008-01-31,MXM-HE,0.5,GDDR3,500.0,799.0,64,32,16,True,"512 MB, GDDR3, 256 bit",500 MHz,799 MHz,64 / 32 / 16,"Jan 31st, 2008",baraazaid/cpu-and-gpu-stats
fbce3b1d6da28a610c85,GeForce 8800 GT,G92,2007-10-29,PCIe 2.0 x16,0.5,GDDR3,600.0,900.0,112,56,16,True,"512 MB, GDDR3, 256 bit",600 MHz,900 MHz,112 / 56 / 16,"Oct 29th, 2007",baraazaid/cpu-and-gpu-stats
8cf2c2f5de179a16dca1,GeForce 8800 GT Mac Edition,G92,2008-02-01,PCIe 2.0 x16,0.5,GDDR3,600.0,900.0,112,56,16,True,"512 MB, GDDR3, 256 bit",600 MHz,900 MHz,112 / 56 / 16,"Feb 1st, 2008",baraazaid/cpu-and-gpu-stats
4e19bcf24baea4331fe8,GeForce 8800 GTS 320,G80,2007-02-12,PCIe 1.0 x16,0.3125,GDDR3,513.0,792.0,96,24,20,True,"320 MB, GDDR3, 320 bit",513 MHz,792 MHz,96 / 24 / 20,"Feb 12th, 2007",baraazaid/cpu-and-gpu-stats
7aa3400a725da39f3567,GeForce 8800 GTS 512,G92,2007-12-11,PCIe 2.0 x16,0.5,GDDR3,650.0,820.0,128,64,16,True,"512 MB, GDDR3, 256 bit",650 MHz,820 MHz,128 / 64 / 16,"Dec 11th, 2007",baraazaid/cpu-and-gpu-stats
94d9b87bb018eebce2bb,GeForce 8800 GTS 640,G80,2006-11-08,PCIe 1.0 x16,0.625,GDDR3,513.0,792.0,96,24,20,True,"640 MB, GDDR3, 320 bit",513 MHz,792 MHz,96 / 24 / 20,"Nov 8th, 2006",baraazaid/cpu-and-gpu-stats
3d8a77bf30fc40f0e720,GeForce 8800 GTS Core 112,G80,2007-11-19,PCIe 1.0 x16,0.625,GDDR3,500.0,800.0,112,28,20,True,"640 MB, GDDR3, 320 bit",500 MHz,800 MHz,112 / 28 / 20,"Nov 19th, 2007",baraazaid/cpu-and-gpu-stats
4692f36b5db08ced0a6c,GeForce 8800 GTX,G80,2006-11-08,PCIe 1.0 x16,0.75,GDDR3,576.0,900.0,128,32,24,True,"768 MB, GDDR3, 384 bit",576 MHz,900 MHz,128 / 32 / 24,"Nov 8th, 2006",baraazaid/cpu-and-gpu-stats
c69033a70c834da2c400,GeForce 8800 Ultra,G80,2007-05-02,PCIe 1.0 x16,0.75,GDDR3,612.0,1080.0,128,32,24,True,"768 MB, GDDR3, 384 bit",612 MHz,1080 MHz,128 / 32 / 24,"May 2nd, 2007",baraazaid/cpu-and-gpu-stats
ca9ef5625f336919c0f3,GeForce 8800M GTS,G92,2007-11-01,MXM-HE,0.5,GDDR3,500.0,800.0,64,32,16,True,"512 MB, GDDR3, 256 bit",500 MHz,800 MHz,64 / 32 / 16,"Nov 1st, 2007",baraazaid/cpu-and-gpu-stats
1497a912293fa2c272fd,GeForce 8800M GTX,G92,2007-11-01,MXM-HE,0.5,GDDR3,500.0,800.0,96,48,16,True,"512 MB, GDDR3, 256 bit",500 MHz,800 MHz,96 / 48 / 16,"Nov 1st, 2007",baraazaid/cpu-and-gpu-stats
84aa2e20a045b3fd7ddf,GeForce 9100,C78,2007-04-17,PCI,,,500.0,,16,8,4,True,System Shared,500 MHz,System Shared,16 / 8 / 4,"Apr 17th, 2007",baraazaid/cpu-and-gpu-stats
2abdb2e22f117e20ddbd,GeForce 9100M G mGPU AMD,C77,2008-07-29,PCIe 2.0 x16,,,450.0,,16,4,4,True,System Shared,450 MHz,System Shared,16 / 4 / 4,"Jul 29th, 2008",baraazaid/cpu-and-gpu-stats
0e5748805c7e93f605ea,GeForce 9100M G mGPU Intel,C79,2008-07-29,PCIe 2.0 x16,,,450.0,,8,8,4,True,System Shared,450 MHz,System Shared,8 / 8 / 4,"Jul 29th, 2008",baraazaid/cpu-and-gpu-stats
3cefb2277e4a65e37e0f,GeForce 910M,GK208B,2015-03-13,PCIe 3.0 x8,2.0,DDR3,641.0,1001.0,384,32,8,True,"2 GB, DDR3, 64 bit",641 MHz,1001 MHz,384 / 32 / 8,"Mar 13th, 2015",baraazaid/cpu-and-gpu-stats
37376d7b5af1e5f4b238,GeForce 9200,C78,2007-04-17,PCI,,,500.0,,16,8,4,True,System Shared,500 MHz,System Shared,16 / 8 / 4,"Apr 17th, 2007",baraazaid/cpu-and-gpu-stats
395bbe1e4dba4847d959,GeForce 9200,C79,2007-04-17,PCI,,,450.0,,16,8,4,True,System Shared,450 MHz,System Shared,16 / 8 / 4,"Apr 17th, 2007",baraazaid/cpu-and-gpu-stats
ff106aa352248b8803b3,GeForce 9200M,C79,2008-10-15,PCIe 2.0 x16,,,450.0,,16,8,4,True,System Shared,450 MHz,System Shared,16 / 8 / 4,"Oct 15th, 2008",baraazaid/cpu-and-gpu-stats
88a1c2003e262615f74b,GeForce 9200M GS,G98,2008-06-03,PCIe 2.0 x16,0.25,DDR2,529.0,400.0,8,4,4,True,"256 MB, DDR2, 64 bit",529 MHz,400 MHz,8 / 4 / 4,"Jun 3rd, 2008",baraazaid/cpu-and-gpu-stats
3ecf5d60c51586729b1f,GeForce 920A,GK208B,2015-03-13,PCIe 3.0 x8,1.0,DDR3,954.0,1001.0,384,32,8,True,"1024 MB, DDR3, 64 bit",954 MHz,1001 MHz,384 / 32 / 8,"Mar 13th, 2015",baraazaid/cpu-and-gpu-stats
7887f6857d0ed8e53cda,GeForce 920M,GK208B,2015-03-13,PCIe 3.0 x8,2.0,DDR3,954.0,900.0,384,32,8,True,"2 GB, DDR3, 64 bit",954 MHz,900 MHz,384 / 32 / 8,"Mar 13th, 2015",baraazaid/cpu-and-gpu-stats
d452babb08708bdbb8c9,GeForce 920MX,GM108,2016-03-25,PCIe 3.0 x8,2.0,DDR3,965.0,900.0,256,24,8,True,"2 GB, DDR3, 64 bit",965 MHz,900 MHz,256 / 24 / 8,"Mar 25th, 2016",baraazaid/cpu-and-gpu-stats
da54022a0bd95cc1336c,GeForce 9300 + nForce 730i,C79,2007-04-17,PCI,,,450.0,,16,8,4,True,System Shared,450 MHz,System Shared,16 / 8 / 4,"Apr 17th, 2007",baraazaid/cpu-and-gpu-stats
a7b4dae71208b954f41d,GeForce 9300 GE,G98,2008-06-01,PCIe 2.0 x16,0.25,DDR2,540.0,400.0,8,4,4,True,"256 MB, DDR2, 64 bit",540 MHz,400 MHz,8 / 4 / 4,"Jun 1st, 2008",baraazaid/cpu-and-gpu-stats
ba72e5f756e053ffc27d,GeForce 9300 GS,G98,2008-06-01,PCIe 2.0 x16,0.5,DDR2,567.0,333.0,8,4,4,True,"512 MB, DDR2, 64 bit",567 MHz,333 MHz,8 / 4 / 4,"Jun 1st, 2008",baraazaid/cpu-and-gpu-stats
918a74f1e8848bf5f9b2,GeForce 9300 SE,G98,2008-06-01,PCIe 2.0 x16,0.25,DDR2,540.0,400.0,8,4,4,True,"256 MB, DDR2, 64 bit",540 MHz,400 MHz,8 / 4 / 4,"Jun 1st, 2008",baraazaid/cpu-and-gpu-stats
19e1be985ff25872ec84,GeForce 9300M G,G86,2008-02-01,PCIe 2.0 x16,0.25,DDR2,400.0,400.0,16,8,4,True,"256 MB, DDR2, 64 bit",400 MHz,400 MHz,16 / 8 / 4,"Feb 1st, 2008",baraazaid/cpu-and-gpu-stats
269148188a50d52db53d,GeForce 9300M GS DDR2,G98,2008-06-04,MXM-I,0.25,DDR2,580.0,400.0,8,4,4,True,"256 MB, DDR2, 64 bit",580 MHz,400 MHz,8 / 4 / 4,"Jun 4th, 2008",baraazaid/cpu-and-gpu-stats
2606a207c00613d81868,GeForce 9300M GS GDDR3,G98,2008-06-04,MXM-I,0.25,GDDR3,580.0,702.0,8,4,4,True,"256 MB, GDDR3, 64 bit",580 MHz,702 MHz,8 / 4 / 4,"Jun 4th, 2008",baraazaid/cpu-and-gpu-stats
d4b699cec2e0cdc416ef,GeForce 930A,GM108,2015-03-13,PCIe 3.0 x8,2.0,DDR3,928.0,1001.0,384,24,8,True,"2 GB, DDR3, 64 bit",928 MHz,1001 MHz,384 / 24 / 8,"Mar 13th, 2015",baraazaid/cpu-and-gpu-stats
1c933106d2a0a3292712,GeForce 930M,GM108,2015-03-13,PCIe 3.0 x8,2.0,DDR3,928.0,900.0,384,24,8,True,"2 GB, DDR3, 64 bit",928 MHz,900 MHz,384 / 24 / 8,"Mar 13th, 2015",baraazaid/cpu-and-gpu-stats
7b1bacb56a2cf9dd8545,GeForce 930M,GM108,2015-03-13,PCIe 3.0 x8,2.0,DDR3,549.0,800.0,384,24,8,True,"2 GB, DDR3, 64 bit",549 MHz,800 MHz,384 / 24 / 8,"Mar 13th, 2015",baraazaid/cpu-and-gpu-stats
229d6d62454efce9f4d9,GeForce 930MX,GM108,2016-03-01,PCIe 3.0 x8,2.0,DDR3,952.0,900.0,384,24,8,True,"2 GB, DDR3, 64 bit",952 MHz,900 MHz,384 / 24 / 8,"Mar 1st, 2016",baraazaid/cpu-and-gpu-stats
8d1d6ce16fd287858e7a,GeForce 9400,C79,2007-04-17,PCI,,,450.0,,16,8,4,True,System Shared,450 MHz,System Shared,16 / 8 / 4,"Apr 17th, 2007",baraazaid/cpu-and-gpu-stats
ad8dd48fdecda1742513,GeForce 9400,C7A,2007-04-17,PCI,,,580.0,,16,8,4,True,System Shared,580 MHz,System Shared,16 / 8 / 4,"Apr 17th, 2007",baraazaid/cpu-and-gpu-stats
9d3b1cf595e1acce57ab,GeForce 9400 GT,G86,2008-08-01,PCIe 2.0 x16,0.125,DDR2,459.0,600.0,16,8,4,True,"128 MB, DDR2, 64 bit",459 MHz,600 MHz,16 / 8 / 4,"Aug 1st, 2008",baraazaid/cpu-and-gpu-stats
25d4e8a87e38358f9cec,GeForce 9400 GT,G96C,2008-08-27,PCIe 2.0 x16,0.5,DDR2,550.0,400.0,16,8,4,True,"512 MB, DDR2, 128 bit",550 MHz,400 MHz,16 / 8 / 4,"Aug 27th, 2008",baraazaid/cpu-and-gpu-stats
96553e83c88232a5a5c4,GeForce 9400 GT PCI,G96C,2008-08-27,PCI,0.25,DDR2,550.0,400.0,16,8,4,True,"256 MB, DDR2, 128 bit",550 MHz,400 MHz,16 / 8 / 4,"Aug 27th, 2008",baraazaid/cpu-and-gpu-stats
1704ed6459ca56bc10bf,GeForce 9400 GT Rev. 2,G96C,2008-08-27,PCIe 2.0 x16,0.5,GDDR3,550.0,400.0,16,8,4,True,"512 MB, GDDR3, 128 bit",550 MHz,400 MHz,16 / 8 / 4,"Aug 27th, 2008",baraazaid/cpu-and-gpu-stats
12fce74135ae7e2e227d,GeForce 9400 GT Rev. 3,GT218,2012-06-13,PCIe 2.0 x16,0.125,DDR2,589.0,600.0,16,8,4,True,"128 MB, DDR2, 64 bit",589 MHz,600 MHz,16 / 8 / 4,"Jun 13th, 2012",baraazaid/cpu-and-gpu-stats
5b5c793bdb100eeaf062,GeForce 9400M,C79,2008-10-15,PCIe 2.0 x16,,,580.0,,16,8,4,True,System Shared,580 MHz,System Shared,16 / 8 / 4,"Oct 15th, 2008",baraazaid/cpu-and-gpu-stats
83aec27261b6b2632660,GeForce 9400M,C79,2008-10-15,PCIe 2.0 x16,,,450.0,,16,8,4,True,System Shared,450 MHz,System Shared,16 / 8 / 4,"Oct 15th, 2008",baraazaid/cpu-and-gpu-stats
1c38eabd3c66050743d3,GeForce 9400M G,C79,2008-10-15,PCIe 2.0 x16,,,450.0,,16,8,4,True,System Shared,450 MHz,System Shared,16 / 8 / 4,"Oct 15th, 2008",baraazaid/cpu-and-gpu-stats
0876262832c331dba19e,GeForce 940A,GM108,2015-03-13,PCIe 3.0 x8,2.0,DDR3,1072.0,1001.0,384,16,8,True,"2 GB, DDR3, 64 bit",1072 MHz,1001 MHz,384 / 16 / 8,"Mar 13th, 2015",baraazaid/cpu-and-gpu-stats
2c44a836b169bf8c504b,GeForce 940A,GM108,2015-03-13,PCIe 3.0 x8,1.0,DDR3,1029.0,1001.0,384,16,8,True,"1024 MB, DDR3, 64 bit",1029 MHz,1001 MHz,384 / 16 / 8,"Mar 13th, 2015",baraazaid/cpu-and-gpu-stats
5b71ae3237d97af7f7f8,GeForce 940M,GM107,2015-03-13,MXM-B (3.0),2.0,DDR3,1020.0,900.0,512,32,16,True,"2 GB, DDR3, 64 bit",1020 MHz,900 MHz,512 / 32 / 16,"Mar 13th, 2015",baraazaid/cpu-and-gpu-stats
71a00b77cace8ef978db,GeForce 940M,GM108,2015-03-13,PCIe 3.0 x8,2.0,DDR3,1072.0,900.0,384,24,8,True,"2 GB, DDR3, 64 bit",1072 MHz,900 MHz,384 / 24 / 8,"Mar 13th, 2015",baraazaid/cpu-and-gpu-stats
2530a236feeb85539236,GeForce 940MX,GM108,2016-01-01,PCIe 3.0 x8,2.0,DDR3,1004.0,1001.0,384,24,8,True,"2 GB, DDR3, 64 bit",1004 MHz,1001 MHz,384 / 24 / 8,2016,baraazaid/cpu-and-gpu-stats
e6380eda7d1c6ac8c336,GeForce 940MX,GM108,2016-01-01,PCIe 3.0 x8,1.0,GDDR5,954.0,1253.0,384,24,8,True,"1024 MB, GDDR5, 64 bit",954 MHz,1253 MHz,384 / 24 / 8,2016,baraazaid/cpu-and-gpu-stats
b4746032a04b6a1df9a7,GeForce 940MX,GM107,2016-06-28,PCIe 3.0 x8,2.0,GDDR5,795.0,1253.0,512,32,8,True,"2 GB, GDDR5, 64 bit",795 MHz,1253 MHz,512 / 32 / 8,"Jun 28th, 2016",baraazaid/cpu-and-gpu-stats
cb65cf5f3442f255b40f,GeForce 945A,GM108,2015-03-13,PCIe 3.0 x8,1.0,GDDR5,1006.0,1253.0,384,24,8,True,"1024 MB, GDDR5, 64 bit",1006 MHz,1253 MHz,384 / 24 / 8,"Mar 13th, 2015",baraazaid/cpu-and-gpu-stats
0f2f01533314964ec821,GeForce 945M,GM107,2015-10-27,MXM-B (3.0),2.0,DDR3,928.0,900.0,640,40,16,True,"2 GB, DDR3, 128 bit",928 MHz,900 MHz,640 / 40 / 16,"Oct 27th, 2015",baraazaid/cpu-and-gpu-stats
716a69195d4362ad7d18,GeForce 945M,GM108,2016-04-08,PCIe 3.0 x8,1.0,DDR3,1006.0,1001.0,384,24,8,True,"1024 MB, DDR3, 64 bit",1006 MHz,1001 MHz,384 / 24 / 8,"Apr 8th, 2016",baraazaid/cpu-and-gpu-stats
85ddaa22452f8e11bcd0,GeForce 9500 GS,G96,2008-07-29,PCIe 2.0 x16,0.5,DDR2,550.0,504.0,32,16,8,True,"512 MB, DDR2, 128 bit",550 MHz,504 MHz,32 / 16 / 8,"Jul 29th, 2008",baraazaid/cpu-and-gpu-stats
315b41693deafa795f2a,GeForce 9500 GS Rev. 2,G96C,2008-07-29,PCIe 2.0 x16,0.5,DDR2,500.0,500.0,32,16,8,True,"512 MB, DDR2, 128 bit",500 MHz,500 MHz,32 / 16 / 8,"Jul 29th, 2008",baraazaid/cpu-and-gpu-stats
4e09dc0c3d1de951a856,GeForce 9500 GT,G96,2008-07-29,PCIe 2.0 x16,0.5,GDDR3,600.0,1000.0,32,16,8,True,"512 MB, GDDR3, 128 bit",600 MHz,1000 MHz,32 / 16 / 8,"Jul 29th, 2008",baraazaid/cpu-and-gpu-stats
aa3ff833f0e299457a46,GeForce 9500 GT Mac Edition,G96C,2010-05-19,PCIe 2.0 x16,0.5,GDDR3,550.0,800.0,32,16,8,True,"512 MB, GDDR3, 128 bit",550 MHz,800 MHz,32 / 16 / 8,"May 19th, 2010",baraazaid/cpu-and-gpu-stats
ecfb6cf52e61b2dc7498,GeForce 9500 GT Rev. 2,G96B,2008-07-29,PCIe 2.0 x16,0.5,GDDR3,600.0,900.0,32,16,8,True,"512 MB, GDDR3, 128 bit",600 MHz,900 MHz,32 / 16 / 8,"Jul 29th, 2008",baraazaid/cpu-and-gpu-stats
